,0,1,2,3,4,5,6,7,8,9,10,11
0,1.065390263346657,-1.0418396305907127,2.351387136265569,0.7692561881817126,-0.1269808672310143,0.4719029584412605,-0.7840828988174009,1.510008527335224,-1.867818858294709,-1.187479495216731,-2.275032875972729,0.0
1,1.491392392012308,-1.0418396305907127,-0.8220296492635728,1.6282014386626384,1.087342687006449,-1.163014267881772,1.2753753480764054,0.6967008844486335,-0.8096006655407101,4.360276271498934,-1.226572416751538,1.0
2,1.491392392012308,-1.0418396305907127,-0.8220296492635728,-0.6623192292864971,-0.2186279279281814,-0.3455556547202557,1.2753753480764054,1.814998893417696,-0.8096006655407101,2.511024349260379,-0.1781119575303467,1.0
3,-1.703623572980075,-1.0418396305907127,1.2935815410891884,-0.0896890622992132,0.2625191407319456,1.9121871816305984,-0.7840828988174009,2.7299699916651097,-1.867818858294709,-1.187479495216731,-1.226572416751538,0.0
4,-1.277621444314424,-1.0418396305907127,0.2357759459128077,-0.0896890622992132,-0.7914220572854754,1.3282881722295157,-0.7840828988174009,0.5950374290878097,0.2486175272132889,-1.187479495216731,-1.226572416751538,0.0
5,0.3198865381817675,-1.0418396305907127,0.2357759459128077,-0.6623192292864971,-0.058245571708139,1.561847775989949,-0.7840828988174009,-0.0149433030771331,0.2486175272132889,-1.187479495216731,-1.226572416751538,0.0
6,0.9588897311802442,-1.0418396305907127,-0.8220296492635728,0.4829411046880706,0.6749309138691973,0.8611689647086492,-0.7840828988174009,2.8316334470259337,-1.867818858294709,2.511024349260379,-1.226572416751538,1.0
7,0.4263870703481803,-1.0418396305907127,-0.8220296492635728,-0.6623192292864971,2.6453427188582888,0.977948766588866,1.2753753480764054,-0.2182702137987808,0.2486175272132889,-1.187479495216731,-1.226572416751538,0.0
8,1.065390263346657,-1.0418396305907127,-0.8220296492635728,-0.0896890622992132,0.3541662014291126,0.355123156561044,-0.7840828988174009,0.5950374290878097,-0.8096006655407101,0.6617724270218243,-0.1781119575303467,1.0
9,0.0003849416825292,-1.0418396305907127,-0.8220296492635728,0.4829411046880706,-0.8143338224597673,0.6665359615749549,1.2753753480764054,2.3233161702218146,-1.867818858294709,-1.187479495216731,-0.1781119575303467,1.0
10,0.4263870703481803,-1.0418396305907127,-0.8220296492635728,0.4829411046880706,-1.0663632393769766,0.3940497571877828,-0.7840828988174009,-0.4215971245204284,-0.8096006655407101,-1.187479495216731,-2.275032875972729,0.0
11,0.3198865381817675,-1.0418396305907127,0.2357759459128077,0.4829411046880706,1.270636808400783,0.5886827603214771,-0.7840828988174009,0.4933739737269859,-0.8096006655407101,-1.187479495216731,-1.226572416751538,0.0
12,0.3198865381817675,-1.0418396305907127,1.2935815410891884,-0.0896890622992132,0.3999897317776961,0.1604901534273496,1.2753753480764054,-0.2182702137987808,-0.8096006655407101,0.6617724270218243,-2.275032875972729,1.0
13,-0.9581198478151858,-1.0418396305907127,0.2357759459128077,-0.6623192292864971,0.5603720879977385,1.3672147728562545,-0.7840828988174009,-0.8282509459637237,0.2486175272132889,-1.187479495216731,-0.1781119575303467,0.0
14,-0.1061155904838835,-1.0418396305907127,1.2935815410891884,2.315357639047379,-0.9059808831569344,0.939022165962127,-0.7840828988174009,-0.3199336691596047,0.2486175272132889,-1.187479495216731,-0.1781119575303467,0.0
15,0.4263870703481803,-1.0418396305907127,1.2935815410891884,1.0555712716753545,-1.6162456035599788,1.4061413734829935,-0.7840828988174009,0.7983643398094574,0.2486175272132889,-1.187479495216731,-1.226572416751538,0.0
16,-0.5321177191495347,-1.0418396305907127,0.2357759459128077,-1.234949396273781,-0.2186279279281814,1.1725817697225602,-0.7840828988174009,0.1883836076445144,-1.867818858294709,-1.187479495216731,-0.1781119575303467,1.0
17,0.106885473848942,-1.0418396305907127,-0.8220296492635728,0.4829411046880706,0.0104897238147362,0.8611689647086492,-0.7840828988174009,0.391710518366162,0.2486175272132889,-1.187479495216731,-1.226572416751538,0.0
